lon,lat,SummerModerate,SummerSevere,SummerExtreme,SummerModel,AutomnModerate,AutomnSevere,AutomnExtreme,AutomnModel,WinterModerate,WinterSevere,WinterExtreme,WinterModel,SpringModerate,SpringSevere,SpringExtreme,SpringModel
-53.8,-19.225,37.9,19.78,6.63,2,31.14,16.33,5.84,2,0,0,0,1,43.77,27.35,12.18,5
-54.3,-19.225,30.76,15.93,5.6,2,22,11.34,4.2,2,0,0,0,1,0,0,0,1
-54.8,-19.225,31.55,24.38,15.61,4,25.51,18.69,11.19,4,0,0,0,1,11.51,11.2,8.52,3
-55.3,-19.225,28.76,14.92,5.33,2,26.34,13.28,4.61,2,0,0,0,1,12.44,12.49,9.85,3
-55.8,-19.225,34.59,17.93,6.11,2,31.66,16.02,5.37,2,0,0,0,1,58.26,40.52,19.49,5
-56.3,-19.225,26.5,13.63,4.88,2,22.29,11.37,4.13,2,0,0,0,1,16.1,8.33,3.2,2
-56.8,-19.225,22.35,11.5,4.24,2,15.12,7.58,2.8,2,0,0,0,1,0,0,0,1
-57.3,-19.225,19.93,10.31,3.88,2,0,0,0,1,-15.87,-6.7,-2.3,6,0,0,0,1
-57.8,-19.225,14.96,7.81,3.06,2,0,0,0,1,-15.9,-6.7,-2.3,8,22.52,11.12,3.85,2
-40.3,-19.725,16.55,8.25,3.01,2,74.88,62.92,36.54,10,0,0,0,1,0,0,0,1
-40.8,-19.725,18.68,9.52,3.53,2,0,0,0,1,0,0,0,1,0,0,0,1
-41.3,-19.725,15.37,7.89,3.01,2,0,0,0,1,0,0,0,1,0,0,0,1
-41.8,-19.725,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-42.3,-19.725,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-42.8,-19.725,17.54,9.07,3.46,2,0,0,0,1,12.78,5.38,1.57,2,0,0,0,1
-43.3,-19.725,21.22,10.76,3.91,2,20.82,10.15,3.49,2,0,0,0,1,0,0,0,1
-43.8,-19.725,18.65,9.69,3.7,2,79.05,71.56,45.34,10,12.41,5.1,1.45,2,0,0,0,1
-44.3,-19.725,0,0,0,1,0,0,0,1,12.51,4.86,1.28,2,0,0,0,1
-44.8,-19.725,17.98,9.4,3.64,2,22.98,11.48,4.03,2,11.76,4.76,1.34,2,17.67,8.93,3.29,2
-45.3,-19.725,31.74,16.41,5.7,2,64.74,45.58,20.8,5,15.02,6.05,1.64,2,19.35,9.88,3.66,2
-45.8,-19.725,27.01,14,5.06,2,23.24,11.49,3.96,2,13.94,5.6,1.53,2,14.47,7.55,2.95,2
-46.3,-19.725,24.03,12.67,4.8,2,22.04,11.21,4.07,2,11.22,4.56,1.3,2,-9.35,-5.7,-2.21,3
-46.8,-19.725,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-47.3,-19.725,32.16,16.94,6.06,2,22.33,11.42,4.17,2,16.39,6.52,1.7,2,0,0,0,1
-47.8,-19.725,30.98,16.62,6.19,2,0,0,0,1,11.84,4.96,1.47,2,0,0,0,1
-48.3,-19.725,32.49,17.55,6.53,2,0,0,0,1,0,0,0,1,0,0,0,1
-48.8,-19.725,30.86,16.6,6.21,2,18.8,9.55,3.53,2,0,0,0,1,0,0,0,1
-49.3,-19.725,52.22,35.96,17.87,5,17.99,9.14,3.4,2,0,0,0,1,0,0,0,1
-49.8,-19.725,60.6,43.85,22.28,5,17.81,9.06,3.38,2,0,0,0,1,0,0,0,1
-50.3,-19.725,20.56,21.68,19,6,25.29,19.78,12.83,4,0,0,0,1,0,0,0,1
-50.8,-19.725,9.33,8.95,6.57,3,22.72,11.67,4.28,2,0,0,0,1,0,0,0,1
-51.3,-19.725,10.45,10.02,7.46,3,18.68,9.4,3.43,2,0,0,0,1,0,0,0,1
-51.8,-19.725,59.11,42.35,21.41,5,23.78,11.9,4.16,2,0,0,0,1,0,0,0,1
-52.3,-19.725,70.25,54.21,27.74,5,25.51,12.66,4.33,2,0,0,0,1,0,0,0,1
-52.8,-19.725,61.66,52.88,37.2,7,24.31,12.27,4.34,2,0,0,0,1,17.25,8.78,3.29,2
-53.3,-19.725,34.94,18.06,6.11,2,25.06,12.68,4.48,2,0,0,0,1,0,0,0,1
-53.8,-19.725,29.28,15.31,5.53,2,22.6,11.6,4.26,2,0,0,0,1,0,0,0,1
-54.3,-19.725,34.81,17.85,5.96,2,22.59,11.42,4.09,2,0,0,0,1,9.28,8.84,6.46,3
-54.8,-19.725,26.87,13.77,4.89,2,21.2,10.63,3.8,2,0,0,0,1,0,0,0,1
-55.3,-19.725,29.72,15.54,5.59,2,25.14,12.69,4.45,2,0,0,0,1,17.48,9.09,3.49,2
-55.8,-19.725,32.96,17.04,5.86,2,22.28,11.25,4.03,2,0,0,0,1,55.2,37.69,18.01,5
-56.3,-19.725,28.52,14.73,5.24,2,15.86,8.02,2.99,2,0,0,0,1,15.75,8.15,3.14,2
-56.8,-19.725,27.38,14.04,4.98,2,0,0,0,1,0,0,0,1,14.46,7.24,2.68,2
-57.3,-19.725,74.52,64.04,39.59,10,0,0,0,1,0,0,0,1,0,0,0,1
-57.8,-19.725,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-40.3,-20.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-40.8,-20.225,20.5,10.54,3.93,2,10.63,10.29,7.72,3,0,0,0,1,0,0,0,1
-41.3,-20.225,0,0,0,1,16.55,8.38,3.12,2,0,0,0,1,0,0,0,1
-41.8,-20.225,0,0,0,1,9.06,8.52,6.14,3,13.22,6.08,2.01,2,0,0,0,1
-42.3,-20.225,0,0,0,1,9.92,9.31,6.75,3,13.13,5.65,1.71,2,0,0,0,1
-42.8,-20.225,15.43,8.01,3.1,2,78.33,69.63,42.98,10,11.21,4.66,1.36,2,15.38,7.86,2.99,2
-43.3,-20.225,17.36,8.93,3.39,2,81.29,77.34,51.92,10,0,0,0,1,0,0,0,1
-43.8,-20.225,0,0,0,1,25.1,12.61,4.4,2,12.53,5.08,1.41,2,0,0,0,1
-44.3,-20.225,17.75,9.19,3.51,2,27.62,13.82,4.7,2,11.84,4.76,1.32,2,0,0,0,1
-44.8,-20.225,24.28,18.84,12.08,4,30.81,15.61,5.28,2,0,0,0,1,15.88,8.08,3.03,2
-45.3,-20.225,17.2,8.95,3.45,2,23.8,12.29,4.51,2,0,0,0,1,0,0,0,1
-45.8,-20.225,18.3,9.46,3.59,2,18.31,9.27,3.41,2,0,0,0,1,0,0,0,1
-46.3,-20.225,22.36,17.55,11.38,4,19.34,9.85,3.64,2,11.88,4.84,1.37,2,0,0,0,1
-46.8,-20.225,66.31,47.57,21.91,5,31.97,16.08,5.32,2,15.26,6.11,1.63,2,15.45,8.03,3.12,2
-47.3,-20.225,27.65,19.73,11.4,4,26.95,13.81,4.91,2,15.38,6.53,1.9,2,14.54,7.58,2.97,2
-47.8,-20.225,54.04,36.97,17.9,5,21.4,11.02,4.09,2,15.14,6.5,1.93,2,0,0,0,1
-48.3,-20.225,23.81,12.76,4.96,2,19.67,10.09,3.76,2,12.39,5.19,1.53,2,0,0,0,1
-48.8,-20.225,19.33,10.3,4.07,2,15.11,7.69,2.9,2,0,0,0,1,0,0,0,1
-49.3,-20.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-49.8,-20.225,59.93,43.26,22.02,5,20.89,10.55,3.81,2,0,0,0,1,0,0,0,1
-50.3,-20.225,10.4,10.3,7.86,3,22.34,11.4,4.15,2,0,0,0,1,0,0,0,1
-50.8,-20.225,0,0,0,1,22.33,17.43,11.23,4,0,0,0,1,0,0,0,1
-51.3,-20.225,0,0,0,1,8.56,8.3,6.08,3,0,0,0,1,0,0,0,1
-51.8,-20.225,11.71,11.51,8.85,3,22.73,17.8,11.54,4,0,0,0,1,0,0,0,1
-52.3,-20.225,10.68,10.92,8.58,3,22.45,17.39,11.11,4,0,0,0,1,0,0,0,1
-52.8,-20.225,17.55,9.17,3.55,2,18.24,9.15,3.33,2,0,0,0,1,0,0,0,1
-53.3,-20.225,22.8,11.89,4.46,2,23.15,11.67,4.15,2,0,0,0,1,0,0,0,1
-53.8,-20.225,57.68,39.91,19.09,5,11.51,11.35,8.74,3,0,0,0,1,0,0,0,1
-54.3,-20.225,31.17,16.61,6.1,2,18.94,9.76,3.68,2,0,0,0,1,0,0,0,1
-54.8,-20.225,24.56,13.11,5.04,2,16.45,8.46,3.22,2,0,0,0,1,0,0,0,1
-55.3,-20.225,33.28,26.77,18.01,4,21.4,10.98,4.05,2,0,0,0,1,0,0,0,1
-55.8,-20.225,30.37,24.33,16.29,4,18.61,9.56,3.59,2,0,0,0,1,10.78,10.6,8.08,3
-56.3,-20.225,27.68,21.49,13.83,4,0,0,0,1,0,0,0,1,75.3,65.31,40.73,10
-56.8,-20.225,24,12.33,4.49,2,0,0,0,1,0,0,0,1,0,0,0,1
-57.3,-20.225,51.04,34.16,16.29,5,0,0,0,1,0,0,0,1,0,0,0,1
-57.8,-20.225,51.7,34.8,16.67,5,0,0,0,1,0,0,0,1,0,0,0,1
-40.8,-20.725,0,0,0,1,10.05,9.41,6.82,3,0,0,0,1,0,0,0,1
-41.3,-20.725,0,0,0,1,19.69,9.77,3.47,2,15.86,7.64,2.66,2,52.36,34.81,16.21,5
-41.8,-20.725,0,0,0,1,8.9,8.69,6.43,3,13.36,6.34,2.2,2,0,0,0,1
-42.3,-20.725,0,0,0,1,10.1,9.85,7.4,3,0,0,0,1,0,0,0,1
-42.8,-20.725,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-43.3,-20.725,8.43,8.4,6.28,3,16.12,8.17,3.05,2,0,0,0,1,0,0,0,1
-43.8,-20.725,7.83,7.84,5.83,3,24.95,12.68,4.52,2,0,0,0,1,0,0,0,1
-44.3,-20.725,22.32,11.64,4.38,2,24.63,12.45,4.4,2,0,0,0,1,0,0,0,1
-44.8,-20.725,25.57,20.1,13.11,4,36.13,34.65,29.07,8,-12.94,-5.79,-2.08,5,0,0,0,1
-45.3,-20.725,25.3,13.29,4.97,2,28.34,14.47,5.06,2,0,0,0,1,0,0,0,1
-45.8,-20.725,22.94,18.82,12.84,4,23.83,12.11,4.33,2,12.24,5.02,1.43,2,0,0,0,1
-46.3,-20.725,10.56,10.38,7.88,3,21.96,11.19,4.08,2,16.24,6.46,1.67,2,0,0,0,1
-46.8,-20.725,25.09,13.09,4.85,2,28.22,14,4.66,2,18.27,7.47,1.98,2,13.99,7.14,2.72,2
-47.3,-20.725,23.94,12.79,4.95,2,20.23,10.24,3.73,2,13.09,5.9,1.9,2,0,0,0,1
-47.8,-20.725,20.98,11.15,4.35,2,21.17,10.88,4.03,2,13.58,6.03,1.9,2,0,0,0,1
-48.3,-20.725,24.05,12.75,4.87,2,20.27,10.4,3.87,2,13.44,5.84,1.79,2,0,0,0,1
-48.8,-20.725,28.61,15.14,5.59,2,22.28,11.33,4.1,2,12.72,5.51,1.7,2,0,0,0,1
-49.3,-20.725,22.62,12.02,4.64,2,22.59,11.41,4.08,2,0,0,0,1,0,0,0,1
-49.8,-20.725,18.01,9.58,3.8,2,28.9,14.71,5.09,2,0,0,0,1,0,0,0,1
-50.3,-20.725,9.83,9.66,7.28,3,20.8,10.58,3.87,2,0,0,0,1,0,0,0,1
-50.8,-20.725,8.4,7.87,5.61,3,18.34,9.39,3.51,2,0,0,0,1,0,0,0,1
-51.3,-20.725,10.48,10.18,7.65,3,23.02,11.41,3.96,2,0,0,0,1,0,0,0,1
-51.8,-20.725,13.56,13.22,10.27,3,12.74,12.71,9.98,3,0,0,0,1,0,0,0,1
-52.3,-20.725,62.98,46.27,23.65,5,23.22,11.84,4.29,2,0,0,0,1,0,0,0,1
-52.8,-20.725,15.47,8.15,3.22,2,20.08,10.04,3.59,2,0,0,0,1,0,0,0,1
-53.3,-20.725,8.29,8.24,6.14,3,17.63,8.74,3.14,2,0,0,0,1,0,0,0,1
-53.8,-20.725,8.97,9.35,7.3,3,25.98,27.17,24.25,6,0,0,0,1,0,0,0,1
-54.3,-20.725,25.58,13.8,5.36,2,16.24,8.23,3.07,2,0,0,0,1,0,0,0,1
-54.8,-20.725,25.09,13.43,5.17,2,15.5,7.89,2.97,2,0,0,0,1,0,0,0,1
-55.3,-20.725,27.16,14.38,5.37,2,18.6,9.56,3.59,2,0,0,0,1,0,0,0,1
-55.8,-20.725,19.83,10.3,3.9,2,0,0,0,1,0,0,0,1,0,0,0,1
-56.3,-20.725,26.84,23.09,16.77,4,0,0,0,1,0,0,0,1,0,0,0,1
-56.8,-20.725,23.36,11.99,4.37,2,0,0,0,1,0,0,0,1,43.46,27.38,12.39,5
-57.3,-20.725,24.52,12.69,4.65,2,0,0,0,1,0,0,0,1,43.12,26.98,12.09,5
-57.8,-20.725,17.48,9.05,3.47,2,0,0,0,1,0,0,0,1,0,0,0,1
-41.3,-21.225,0,0,0,1,0,0,0,1,12,10.63,7.47,3,0,0,0,1
-41.8,-21.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-42.3,-21.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-42.8,-21.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-43.3,-21.225,18.9,9.98,3.9,2,81.86,80.43,58.41,10,0,0,0,1,0,0,0,1
-43.8,-21.225,0,0,0,1,23.63,12.52,4.78,2,0,0,0,1,0,0,0,1
-44.3,-21.225,25.22,13.25,4.95,2,37.45,19.05,6.1,2,14.67,6.39,1.93,2,17.23,8.98,3.47,2
-44.8,-21.225,32.61,25.22,16.13,4,37.22,18.46,5.65,2,16.3,7.12,2.13,2,20.23,10.4,3.87,2
-45.3,-21.225,26.17,20.65,13.53,4,29.11,14.5,4.83,2,13.04,5.76,1.8,2,0,0,0,1
-45.8,-21.225,11.28,11.37,8.89,3,26.38,13.41,4.72,2,0,0,0,1,0,0,0,1
-46.3,-21.225,9.33,9.32,7.06,3,24.07,12.26,4.4,2,17.31,7.55,2.24,2,0,0,0,1
-46.8,-21.225,32.28,16.93,6.01,2,26.19,13.17,4.56,2,17.21,7.55,2.27,2,16.73,8.54,3.21,2
-47.3,-21.225,36.08,19.09,6.66,2,29.56,14.74,4.91,2,13.05,5.84,1.87,2,0,0,0,1
-47.8,-21.225,26.43,21.71,14.93,4,26.4,13.52,4.82,2,0,0,0,1,0,0,0,1
-48.3,-21.225,26.54,21.43,14.46,4,26.93,13.47,4.61,2,14.09,6.28,1.98,2,0,0,0,1
-48.8,-21.225,35.98,18.76,6.38,2,28.87,14.37,4.79,2,13.16,5.85,1.86,2,0,0,0,1
-49.3,-21.225,27.11,14.2,5.22,2,29.93,15.12,5.13,2,0,0,0,1,0,0,0,1
-49.8,-21.225,7.97,7.93,5.89,3,25.47,13.05,4.68,2,0,0,0,1,0,0,0,1
-50.3,-21.225,10.29,10.3,7.92,3,26.65,13.42,4.65,2,0,0,0,1,0,0,0,1
-50.8,-21.225,0,0,0,1,14.84,7.65,2.95,2,0,0,0,1,0,0,0,1
-51.3,-21.225,0,0,0,1,22.09,11.29,4.12,2,0,0,0,1,0,0,0,1
-51.8,-21.225,9.08,8.73,6.41,3,22.53,11.29,3.99,2,0,0,0,1,0,0,0,1
-52.3,-21.225,68.54,52.79,27.74,5,61.87,42.16,18.6,5,0,0,0,1,0,0,0,1
-52.8,-21.225,61.31,43,20.3,5,35.22,17.11,5.16,2,0,0,0,1,0,0,0,1
-53.3,-21.225,19.92,10.32,3.9,2,24.73,12.11,4.07,2,0,0,0,1,0,0,0,1
-53.8,-21.225,0,0,0,1,23.64,24.29,21.09,6,0,0,0,1,0,0,0,1
-54.3,-21.225,16.96,8.96,3.53,2,15.13,7.62,2.84,2,0,0,0,1,14.58,7.45,2.84,2
-54.8,-21.225,23.3,12.35,4.74,2,15.37,7.76,2.89,2,0,0,0,1,17.55,8.87,3.27,2
-55.3,-21.225,27.25,14.29,5.26,2,18.75,9.54,3.52,2,0,0,0,1,18.85,9.56,3.52,2
-55.8,-21.225,26.22,22.39,16.1,4,14.95,7.63,2.9,2,0,0,0,1,14.72,7.61,2.94,2
-56.3,-21.225,28.99,26.89,21.38,4,0,0,0,1,0,0,0,1,14.74,7.56,2.9,2
-56.8,-21.225,29.04,23.55,16,4,14.49,7.3,2.73,2,0,0,0,1,16.72,8.61,3.28,2
-57.3,-21.225,24.32,12.45,4.5,2,14.97,7.49,2.76,2,0,0,0,1,0,0,0,1
-57.8,-21.225,14.75,7.39,2.73,2,0,0,0,1,0,0,0,1,0,0,0,1
-41.3,-21.725,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-41.8,-21.725,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-42.3,-21.725,44.04,28.38,13.28,5,0,0,0,1,0,0,0,1,0,0,0,1
-42.8,-21.725,0,0,0,1,0,0,0,1,-14.71,-6.4,-2.24,5,-11.81,-6.16,-2.26,3
-43.3,-21.725,0,0,0,1,76.92,67.76,42.37,10,0,0,0,1,0,0,0,1
-43.8,-21.725,25.36,13.45,5.1,2,32.31,16.43,5.53,2,30.24,28.83,23.69,6,0,0,0,1
-44.3,-21.725,31.49,23.45,14.3,4,55.82,27.37,6.05,2,-3.89,-2.6,-1.23,5,20.41,10.4,3.82,2
-44.8,-21.725,31.82,23.56,14.23,4,40.7,20.42,6.14,2,16.83,7.73,2.48,2,19.34,9.95,3.73,2
-45.3,-21.725,0,0,0,1,22.98,12,4.51,2,0,0,0,1,-11.07,-6.2,-2.28,3
-45.8,-21.725,24.52,21.37,15.67,4,27.4,14.19,5.11,2,0,0,0,1,0,0,0,1
-46.3,-21.725,27.3,22.94,16.22,4,29.3,15.04,5.26,2,19.2,8.65,2.66,2,18.87,9.85,3.78,2
-46.8,-21.725,25.94,21.84,15.46,4,28.76,14.73,5.15,2,14.81,6.74,2.17,2,14.76,7.61,2.93,2
-47.3,-21.725,24.86,22.53,17.26,4,25.19,12.72,4.48,2,0,0,0,1,14.59,7.47,2.85,2
-47.8,-21.725,11.63,12.25,9.98,3,21.28,10.9,4.02,2,0,0,0,1,0,0,0,1
-48.3,-21.725,75.78,62.47,33.29,5,31.07,28.28,22.12,8,0,0,0,1,16.17,8.15,3.02,2
-48.8,-21.725,54.88,42.63,26.04,7,30.8,15.36,5.07,2,0,0,0,1,0,0,0,1
-49.3,-21.725,11.91,12.16,9.67,3,34.79,17.39,5.55,2,0,0,0,1,0,0,0,1
-49.8,-21.725,12.13,12.39,9.89,3,39.58,20.03,6.22,2,0,0,0,1,0,0,0,1
-50.3,-21.725,11.68,11.69,9.13,3,27.07,13.9,4.95,2,0,0,0,1,0,0,0,1
-50.8,-21.725,0,0,0,1,16.76,8.67,3.32,2,0,0,0,1,0,0,0,1
-51.3,-21.725,0,0,0,1,19.4,9.96,3.72,2,0,0,0,1,0,0,0,1
-51.8,-21.725,0,0,0,1,17.81,9.07,3.38,2,0,0,0,1,0,0,0,1
-52.3,-21.725,47.61,31.39,14.94,5,19.45,9.62,3.41,2,0,0,0,1,0,0,0,1
-52.8,-21.725,62.22,43.96,20.84,5,29.47,20.13,10.99,4,0,0,0,1,9.51,8.83,6.31,3
-53.3,-21.725,62.44,43.95,20.59,5,26.23,12.64,4.09,2,0,0,0,1,0,0,0,1
-53.8,-21.725,47.26,31.18,14.88,5,16.39,8.14,2.95,2,0,0,0,1,0,0,0,1
-54.3,-21.725,10.43,10.3,7.85,3,22.9,23.18,19.76,6,0,0,0,1,0,0,0,1
-54.8,-21.725,14.15,14.66,12.07,3,15.53,7.74,2.83,2,0,0,0,1,0,0,0,1
-55.3,-21.725,54.58,46.72,33.61,7,19.54,9.73,3.47,2,0,0,0,1,15.85,8,2.98,2
-55.8,-21.725,12.18,12.28,9.7,3,15.5,7.77,2.87,2,0,0,0,1,0,0,0,1
-56.3,-21.725,13.39,13.53,10.82,3,15.51,7.7,2.81,2,0,0,0,1,0,0,0,1
-56.8,-21.725,11.63,11.93,9.5,3,18.98,9.36,3.3,2,0,0,0,1,0,0,0,1
-57.3,-21.725,0,0,0,1,15.14,7.54,2.77,2,0,0,0,1,0,0,0,1
-57.8,-21.725,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-41.8,-22.225,10.28,10.13,7.69,3,22.34,11.05,3.83,2,0,0,0,1,0,0,0,1
-42.3,-22.225,71.84,56.45,29.25,5,31.97,16.01,5.25,2,21.92,10.8,3.73,2,53.85,36.65,17.59,5
-42.8,-22.225,0,0,0,1,9.91,8.77,6.05,3,-15.88,-6.7,-2.3,10,0,0,0,1
-43.3,-22.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-43.8,-22.225,24.19,12.85,4.92,2,67.2,48.34,22.1,5,0,0,0,1,0,0,0,1
-44.3,-22.225,37.32,37.64,33.51,8,36.36,18.43,5.92,2,0,0,0,1,0,0,0,1
-44.8,-22.225,28.69,23.7,16.45,4,34.2,17.42,5.77,2,0,0,0,1,0,0,0,1
-45.3,-22.225,28.77,22.58,14.72,4,29.88,15.31,5.32,2,56.47,35.82,14.76,10,16.35,8.59,3.37,2
-45.8,-22.225,26.42,21.6,14.77,4,24.82,12.7,4.57,2,0,0,0,1,0,0,0,1
-46.3,-22.225,26.95,20.91,13.43,4,25.54,13.07,4.68,2,16.01,7.43,2.44,2,0,0,0,1
-46.8,-22.225,26.95,20.28,12.54,4,33.31,16.84,5.56,2,18.39,8.17,2.46,2,0,0,0,1
-47.3,-22.225,49.84,33.47,16.17,5,20.75,10.49,3.8,2,0,0,0,1,0,0,0,1
-47.8,-22.225,50.67,33.93,16.21,5,18.94,9.5,3.44,2,0,0,0,1,0,0,0,1
-48.3,-22.225,23.93,26.11,24.07,6,24.86,12.38,4.26,2,13.06,6.11,2.08,2,0,0,0,1
-48.8,-22.225,29.46,32.34,30.72,6,59.61,40.04,17.69,5,0,0,0,1,15.62,8.04,3.08,2
-49.3,-22.225,8.59,8.69,6.59,3,28.07,14.07,4.78,2,0,0,0,1,15.79,8.14,3.12,2
-49.8,-22.225,10.02,10.34,8.13,3,24.66,12.34,4.29,2,0,0,0,1,0,0,0,1
-50.3,-22.225,10.78,10.94,8.55,3,18.18,9.3,3.48,2,0,0,0,1,0,0,0,1
-50.8,-22.225,0,0,0,1,16.77,8.7,3.35,2,0,0,0,1,0,0,0,1
-51.3,-22.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-51.8,-22.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-52.3,-22.225,52.51,35.31,16.78,5,20.91,10.5,3.77,2,0,0,0,1,0,0,0,1
-52.8,-22.225,61.65,43.97,21.48,5,26.62,12.9,4.2,2,0,0,0,1,0,0,0,1
-53.3,-22.225,11.59,11.54,8.95,3,21.42,10.52,3.63,2,0,0,0,1,0,0,0,1
-53.8,-22.225,10.4,9.78,7.14,3,16.82,8.43,3.09,2,0,0,0,1,0,0,0,1
-54.3,-22.225,11.05,10.78,8.19,3,17.75,8.86,3.21,2,0,0,0,1,0,0,0,1
-54.8,-22.225,15.95,16.19,13.28,3,18.28,9.03,3.21,2,0,0,0,1,0,0,0,1
-55.3,-22.225,10.47,10.02,7.43,3,15.26,7.57,2.76,2,0,0,0,1,0,0,0,1
-55.8,-22.225,9.96,9,6.33,3,21.12,21.27,17.89,6,0,0,0,1,0,0,0,1
-56.8,-22.225,10.51,9.75,7.04,3,9.86,9.33,6.81,3,0,0,0,1,0,0,0,1
-42.3,-22.725,0,0,0,1,-9.94,-5.26,-2.05,10,-1.55,-2.94,-1.65,10,41.93,25.68,11.19,5
-42.8,-22.725,0,0,0,1,0,0,0,1,15.37,7.63,2.78,2,0,0,0,1
-43.3,-22.725,0,0,0,1,0,0,0,1,0,0,0,1,-11.66,-6.16,-2.26,3
-43.8,-22.725,29.75,15.24,5.3,2,61.84,42.95,19.76,5,54.36,34.95,15.05,5,40.41,24.83,10.97,5
-44.3,-22.725,23.33,12.18,4.57,2,32.61,16.4,5.4,2,22.58,10.99,3.72,2,43,27.02,12.2,5
-44.8,-22.725,61.16,44.11,22.12,5,41.04,20.99,6.53,2,19.45,9.46,3.27,2,17.02,8.99,3.54,2
-45.3,-22.725,26.99,20.38,12.65,4,36.93,18.76,6.03,2,0,0,0,1,16.14,8.56,3.41,2
-45.8,-22.725,18.24,9.79,3.92,2,26.6,13.76,4.97,2,0,0,0,1,0,0,0,1
-46.3,-22.725,16.62,8.96,3.64,2,18.18,9.26,3.44,2,0,0,0,1,-9.9,-6.05,-2.27,11
-46.8,-22.725,25.44,13.7,5.31,2,27.06,13.41,4.51,2,13.26,6.29,2.18,2,-15.88,-6.7,-2.3,6
-47.3,-22.725,55.43,38.94,19.58,5,25.58,12.8,4.42,2,0,0,0,1,0,0,0,1
-47.8,-22.725,9.08,9.16,6.98,3,25.02,12.46,4.29,2,0,0,0,1,0,0,0,1
-48.3,-22.725,22.71,24.48,22.17,6,29.01,14.57,4.93,2,0,0,0,1,0,0,0,1
-48.8,-22.725,73.97,60.1,32.35,5,70.03,51.56,23.67,5,0,0,0,1,0,0,0,1
-49.3,-22.725,52.49,35.95,17.65,5,21.36,10.88,3.98,2,0,0,0,1,0,0,0,1
-49.8,-22.725,17.37,9.19,3.62,2,0,0,0,1,0,0,0,1,0,0,0,1
-50.3,-22.725,10.77,10.75,8.29,3,18.28,9.38,3.53,2,0,0,0,1,0,0,0,1
-50.8,-22.725,9.17,8.4,5.93,3,15.95,8.21,3.13,2,0,0,0,1,0,0,0,1
-51.3,-22.725,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-51.8,-22.725,0,0,0,1,15.57,7.91,2.97,2,0,0,0,1,0,0,0,1
-52.3,-22.725,12.13,11.7,8.89,3,18.94,9.49,3.43,2,0,0,0,1,0,0,0,1
-52.8,-22.725,12.23,12.02,9.29,3,21.04,10.31,3.56,2,0,0,0,1,0,0,0,1
-53.3,-22.725,10.13,9.94,7.5,3,20.66,10.33,3.69,2,0,0,0,1,0,0,0,1
-53.8,-22.725,9.3,9.04,6.71,3,18.18,9.22,3.41,2,0,0,0,1,0,0,0,1
-54.3,-22.725,9.87,9.74,7.37,3,18.16,9.17,3.37,2,0,0,0,1,0,0,0,1
-54.8,-22.725,10.73,10.49,7.95,3,19.57,9.85,3.58,2,0,0,0,1,0,0,0,1
-55.3,-22.725,0,0,0,1,15.05,7.56,2.8,2,0,0,0,1,0,0,0,1
-44.8,-23.225,0,0,0,1,34.63,17.08,5.3,2,19.35,9.34,3.19,2,27.63,14.39,5.22,2
-45.3,-23.225,26.12,13.83,5.21,2,37.32,18.33,5.5,2,19.21,9.46,3.33,2,19.14,10.02,3.86,2
-45.8,-23.225,62.73,45.3,22.36,5,30.68,15.55,5.27,2,18.69,8.96,3.04,2,19.36,10.19,3.95,2
-46.3,-23.225,19.12,10.2,4.03,2,23.8,12.17,4.41,2,0,0,0,1,-13.9,-6.6,-2.3,6
-46.8,-23.225,17.31,9.17,3.63,2,23.43,11.9,4.27,2,0,0,0,1,-14.77,-6.67,-2.3,6
-47.3,-23.225,15.51,8.21,3.26,2,14.96,7.66,2.92,2,0,0,0,1,0,0,0,1
-47.8,-23.225,0,0,0,1,16.55,8.43,3.16,2,0,0,0,1,0,0,0,1
-48.3,-23.225,54.27,37.32,18.22,5,20.34,10.25,3.71,2,0,0,0,1,0,0,0,1
-48.8,-23.225,48.4,32.45,15.8,5,19.42,9.79,3.56,2,0,0,0,1,0,0,0,1
-49.3,-23.225,50.95,35.05,17.56,5,18.48,9.29,3.38,2,0,0,0,1,0,0,0,1
-49.8,-23.225,20.21,10.81,4.27,2,17.47,8.81,3.25,2,0,0,0,1,0,0,0,1
-50.3,-23.225,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
